"State","State Code","Gender","Gender Code","Year","Year Code","Deaths","Population","Crude Rate"
"Indiana","18","Female","F","2015","2015",119,3357815,3.5
"Indiana","18","Female","F","2016","2016",144,3363491,4.3
"Indiana","18","Male","M","1999","1999",568,2961618,19.2
"Indiana","18","Male","M","2000","2000",566,2982474,19
"Indiana","18","Male","M","2001","2001",594,3007602,19.7
"Indiana","18","Male","M","2002","2002",604,3022625,20
"Indiana","18","Male","M","2003","2003",582,3044272,19.1
"Indiana","18","Male","M","2004","2004",539,3064055,17.6
"Indiana","18","Male","M","2005","2005",603,3087135,19.5
"Indiana","18","Male","M","2006","2006",635,3114466,20.4
"Indiana","18","Male","M","2007","2007",549,3138145,17.5
"Indiana","18","Male","M","2008","2008",593,3160843,18.8
"Indiana","18","Male","M","2009","2009",638,3177848,20.1
"Indiana","18","Male","M","2010","2010",593,3189737,18.6
"Indiana","18","Male","M","2011","2011",533,3206985,16.6
"Indiana","18","Male","M","2012","2012",663,3218190,20.6
"Indiana","18","Male","M","2013","2013",717,3236268,22.2
"Indiana","18","Male","M","2014","2014",705,3249444,21.7
"Indiana","18","Male","M","2015","2015",706,3261865,21.6
"Indiana","18","Male","M","2016","2016",835,3269562,25.5
"Iowa","19","Female","F","1999","1999",26,1488223,1.7
"Iowa","19","Female","F","2000","2000",18,1490809,"Unreliable"
"Iowa","19","Female","F","2001","2001",14,1492287,"Unreliable"
"Iowa","19","Female","F","2002","2002",27,1491450,1.8
"Iowa","19","Female","F","2003","2003",24,1493907,1.6
"Iowa","19","Female","F","2004","2004",14,1498888,"Unreliable"
"Iowa","19","Female","F","2005","2005",26,1503019,1.7
"Iowa","19","Female","F","2006","2006",30,1511124,2
"Iowa","19","Female","F","2007","2007",12,1518023,"Unreliable"
"Iowa","19","Female","F","2008","2008",27,1525539,1.8
"Iowa","19","Female","F","2009","2009",15,1532739,"Unreliable"
"Iowa","19","Female","F","2010","2010",33,1538036,2.1
"Iowa","19","Female","F","2011","2011",26,1544894,1.7
"Iowa","19","Female","F","2012","2012",33,1549698,2.1
"Iowa","19","Female","F","2013","2013",31,1557015,2
"Iowa","19","Female","F","2014","2014",31,1564081,2
"Iowa","19","Female","F","2015","2015",39,1571873,2.5
"Iowa","19","Female","F","2016","2016",31,1575574,2
"Iowa","19","Male","M","1999","1999",168,1429411,11.8
"Iowa","19","Male","M","2000","2000",170,1435515,11.8
"Iowa","19","Male","M","2001","2001",173,1439710,12
"Iowa","19","Male","M","2002","2002",167,1442784,11.6
"Iowa","19","Male","M","2003","2003",181,1448092,12.5
"Iowa","19","Male","M","2004","2004",174,1454747,12
"Iowa","19","Male","M","2005","2005",172,1461435,11.8
"Iowa","19","Male","M","2006","2006",162,1471520,11
"Iowa","19","Male","M","2007","2007",142,1481189,9.6
"Iowa","19","Male","M","2008","2008",191,1491195,12.8
"Iowa","19","Male","M","2009","2009",169,1500131,11.3
"Iowa","19","Male","M","2010","2010",180,1508319,11.9
"Iowa","19","Male","M","2011","2011",191,1517415,12.6
"Iowa","19","Male","M","2012","2012",180,1524488,11.8
"Iowa","19","Male","M","2013","2013",218,1533401,14.2
"Iowa","19","Male","M","2014","2014",201,1543045,13
"Iowa","19","Male","M","2015","2015",204,1552026,13.1
"Iowa","19","Male","M","2016","2016",255,1559119,16.4
"Kansas","20","Female","F","1999","1999",39,1356044,2.9
"Kansas","20","Female","F","2000","2000",41,1359944,3
"Kansas","20","Female","F","2001","2001",44,1365966,3.2
"Kansas","20","Female","F","2002","2002",39,1371898,2.8
"Kansas","20","Female","F","2003","2003",41,1377415,3
"Kansas","20","Female","F","2004","2004",50,1382396,3.6
"Kansas","20","Female","F","2005","2005",26,1387958,1.9
"Kansas","20","Female","F","2006","2006",39,1394092,2.8
"Kansas","20","Female","F","2007","2007",31,1405705,2.2
"Kansas","20","Female","F","2008","2008",30,1415563,2.1
"Kansas","20","Female","F","2009","2009",41,1428139,2.9
"Kansas","20","Female","F","2010","2010",36,1437710,2.5
"Kansas","20","Female","F","2011","2011",55,1445436,3.8
"Kansas","20","Female","F","2012","2012",47,1450624,3.2
"Kansas","20","Female","F","2013","2013",42,1452009,2.9
"Kansas","20","Female","F","2014","2014",42,1456666,2.9
"Kansas","20","Female","F","2015","2015",49,1458008,3.4
"Kansas","20","Female","F","2016","2016",50,1459530,3.4
"Kansas","20","Male","M","1999","1999",225,1322294,17
"Kansas","20","Male","M","2000","2000",254,1328474,19.1
"Kansas","20","Male","M","2001","2001",218,1336196,16.3
"Kansas","20","Male","M","2002","2002",228,1341637,17
"Kansas","20","Male","M","2003","2003",256,1345589,19
"Kansas","20","Male","M","2004","2004",241,1351977,17.8
"Kansas","20","Male","M","2005","2005",228,1357341,16.8
"Kansas","20","Male","M","2006","2006",249,1368839,18.2
"Kansas","20","Male","M","2007","2007",256,1378080,18.6
"Kansas","20","Male","M","2008","2008",243,1392513,17.5
"Kansas","20","Male","M","2009","2009",255,1404565,18.2
"Kansas","20","Male","M","2010","2010",254,1415408,17.9
"Kansas","20","Male","M","2011","2011",266,1425802,18.7
"Kansas","20","Male","M","2012","2012",321,1435281,22.4
"Kansas","20","Male","M","2013","2013",284,1441948,19.7
"Kansas","20","Male","M","2014","2014",275,1447355,19
"Kansas","20","Male","M","2015","2015",275,1453633,18.9
"Kansas","20","Male","M","2016","2016",328,1447759,22.7
"Kentucky","21","Female","F","1999","1999",83,2056401,4
"Kentucky","21","Female","F","2000","2000",84,2066401,4.1
"Kentucky","21","Female","F","2001","2001",72,2076871,3.5
"Kentucky","21","Female","F","2002","2002",86,2087223,4.1
"Kentucky","21","Female","F","2003","2003",77,2102308,3.7
"Kentucky","21","Female","F","2004","2004",91,2112051,4.3
"Kentucky","21","Female","F","2005","2005",96,2129658,4.5
"Kentucky","21","Female","F","2006","2006",65,2149096,3
"Kentucky","21","Female","F","2007","2007",97,2164210,4.5
"Kentucky","21","Female","F","2008","2008",84,2183532,3.8
"Kentucky","21","Female","F","2009","2009",102,2193136,4.7
"Kentucky","21","Female","F","2010","2010",76,2204415,3.4
"Kentucky","21","Female","F","2011","2011",95,2219482,4.3
"Kentucky","21","Female","F","2012","2012",116,2222704,5.2
"Kentucky","21","Female","F","2013","2013",122,2231899,5.5
"Kentucky","21","Female","F","2014","2014",112,2240299,5
"Kentucky","21","Female","F","2015","2015",111,2245998,4.9
"Kentucky","21","Female","F","2016","2016",137,2250421,6.1
"Kentucky","21","Male","M","1999","1999",428,1961652,21.8
"Kentucky","21","Male","M","2000","2000",453,1975368,22.9
"Kentucky","21","Male","M","2001","2001",442,1991261,22.2
"Kentucky","21","Male","M","2002","2002",444,2002652,22.2
"Kentucky","21","Male","M","2003","2003",472,2014862,23.4
"Kentucky","21","Male","M","2004","2004",454,2034050,22.3
"Kentucky","21","Male","M","2005","2005",445,2053084,21.7
"Kentucky","21","Male","M","2006","2006",452,2070143,21.8
"Kentucky","21","Male","M","2007","2007",507,2092462,24.2
"Kentucky","21","Male","M","2008","2008",487,2106346,23.1
"Kentucky","21","Male","M","2009","2009",449,2123938,21.1
"Kentucky","21","Male","M","2010","2010",469,2134952,22
"Kentucky","21","Male","M","2011","2011",506,2149874,23.5
"Kentucky","21","Male","M","2012","2012",529,2157711,24.5
"Kentucky","21","Male","M","2013","2013",490,2163396,22.6
"Kentucky","21","Male","M","2014","2014",509,2173158,23.4
"Kentucky","21","Male","M","2015","2015",571,2179094,26.2
"Kentucky","21","Male","M","2016","2016",613,2186553,28
"Louisiana","22","Female","F","1999","1999",122,2302744,5.3
"Louisiana","22","Female","F","2000","2000",110,2306073,4.8
"Louisiana","22","Female","F","2001","2001",121,2308063,5.2
"Louisiana","22","Female","F","2002","2002",124,2315524,5.4
"Louisiana","22","Female","F","2003","2003",118,2327153,5.1
"Louisiana","22","Female","F","2004","2004",120,2338753,5.1
"Louisiana","22","Female","F","2005","2005",131,2349441,5.6
"Louisiana","22","Female","F","2006","2006",123,2204072,5.6
"Louisiana","22","Female","F","2007","2007",126,2239125,5.6
"Louisiana","22","Female","F","2008","2008",125,2269630,5.5
"Louisiana","22","Female","F","2009","2009",117,2295199,5.1
"Louisiana","22","Female","F","2010","2010",123,2314080,5.3
"Louisiana","22","Female","F","2011","2011",142,2336467,6.1
"Louisiana","22","Female","F","2012","2012",134,2349843,5.7
"Louisiana","22","Female","F","2013","2013",120,2361537,5.1
"Louisiana","22","Female","F","2014","2014",163,2375737,6.9
"Louisiana","22","Female","F","2015","2015",139,2386915,5.8
"Louisiana","22","Female","F","2016","2016",160,2392296,6.7
"Louisiana","22","Male","M","1999","1999",637,2158067,29.5
"Louisiana","22","Male","M","2000","2000",673,2162903,31.1
"Louisiana","22","Male","M","2001","2001",655,2169812,30.2
"Louisiana","22","Male","M","2002","2002",739,2181743,33.9
"Louisiana","22","Male","M","2003","2003",721,2193889,32.9
"Louisiana","22","Male","M","2004","2004",772,2213485,34.9
"Louisiana","22","Male","M","2005","2005",712,2227187,32
"Louisiana","22","Male","M","2006","2006",698,2098593,33.3
"Louisiana","22","Male","M","2007","2007",733,2136456,34.3
"Louisiana","22","Male","M","2008","2008",689,2165956,31.8
"Louisiana","22","Male","M","2009","2009",683,2196449,31.1
"Louisiana","22","Male","M","2010","2010",737,2219292,33.2
"Louisiana","22","Male","M","2011","2011",717,2238369,32
"Louisiana","22","Male","M","2012","2012",702,2252050,31.2
"Louisiana","22","Male","M","2013","2013",753,2263933,33.3
"Louisiana","22","Male","M","2014","2014",721,2273939,31.7
"Louisiana","22","Male","M","2015","2015",802,2283809,35.1
"Louisiana","22","Male","M","2016","2016",819,2289370,35.8
"Maine","23","Female","F","1999","1999",18,650598,"Unreliable"
"Maine","23","Female","F","2000","2000",14,654614,"Unreliable"
"Maine","23","Female","F","2001","2001",16,659657,"Unreliable"
"Maine","23","Female","F","2002","2002",11,664226,"Unreliable"
"Maine","23","Female","F","2003","2003",11,668680,"Unreliable"
"Maine","23","Female","F","2004","2004",13,671862,"Unreliable"
"Maine","23","Female","F","2005","2005",11,674104,"Unreliable"
"Maine","23","Female","F","2006","2006",16,676157,"Unreliable"
"Maine","23","Female","F","2007","2007",12,677797,"Unreliable"
"Maine","23","Female","F","2008","2008",15,679413,"Unreliable"
"Maine","23","Female","F","2009","2009",17,678694,"Unreliable"
"Maine","23","Female","F","2010","2010",12,678305,"Unreliable"
"Maine","23","Female","F","2011","2011",22,678125,3.2
"Maine","23","Female","F","2012","2012",15,678914,"Unreliable"
"Maine","23","Female","F","2013","2013",20,678082,2.9
"Maine","23","Female","F","2014","2014",16,678818,"Unreliable"
"Maine","23","Female","F","2015","2015",19,678071,"Unreliable"
"Maine","23","Female","F","2016","2016",11,678894,"Unreliable"
"Maine","23","Male","M","1999","1999",92,616210,14.9
"Maine","23","Male","M","2000","2000",96,620309,15.5
"Maine","23","Male","M","2001","2001",80,626035,12.8
"Maine","23","Male","M","2002","2002",76,631734,12
"Maine","23","Male","M","2003","2003",70,637833,11
"Maine","23","Male","M","2004","2004",95,641826,14.8
"Maine","23","Male","M","2005","2005",98,644683,15.2
"Maine","23","Male","M","2006","2006",86,647462,13.3
"Maine","23","Male","M","2007","2007",94,649243,14.5
"Maine","23","Male","M","2008","2008",103,651096,15.8
"Maine","23","Male","M","2009","2009",104,650896,16
"Maine","23","Male","M","2010","2010",97,650056,14.9
"Maine","23","Male","M","2011","2011",107,650063,16.5
"Maine","23","Male","M","2012","2012",112,650278,17.2
"Maine","23","Male","M","2013","2013",132,650220,20.3
"Maine","23","Male","M","2014","2014",110,651271,16.9
"Maine","23","Male","M","2015","2015",123,651257,18.9
"Maine","23","Male","M","2016","2016",111,652585,17
"Maryland","24","Female","F","1999","1999",60,2716928,2.2
"Maryland","24","Female","F","2000","2000",67,2738692,2.4
"Maryland","24","Female","F","2001","2001",56,2779864,2
"Maryland","24","Female","F","2002","2002",60,2815197,2.1
"Maryland","24","Female","F","2003","2003",57,2843847,2
"Maryland","24","Female","F","2004","2004",61,2870043,2.1
"Maryland","24","Female","F","2005","2005",54,2891761,1.9
"Maryland","24","Female","F","2006","2006",60,2907963,2.1
"Maryland","24","Female","F","2007","2007",67,2920109,2.3
"Maryland","24","Female","F","2008","2008",74,2935788,2.5
"Maryland","24","Female","F","2009","2009",65,2960001,2.2
"Maryland","24","Female","F","2010","2010",45,2981790,1.5
"Maryland","24","Female","F","2011","2011",54,3007715,1.8
"Maryland","24","Female","F","2012","2012",51,3034160,1.7
"Maryland","24","Female","F","2013","2013",61,3054052,2
"Maryland","24","Female","F","2014","2014",68,3079989,2.2
"Maryland","24","Female","F","2015","2015",53,3095316,1.7
"Maryland","24","Female","F","2016","2016",68,3101981,2.2
"Maryland","24","Male","M","1999","1999",578,2537581,22.8
"Maryland","24","Male","M","2000","2000",533,2557794,20.8
"Maryland","24","Male","M","2001","2001",537,2594827,20.7
"Maryland","24","Male","M","2002","2002",544,2625192,20.7
"Maryland","24","Male","M","2003","2003",580,2652422,21.9
"Maryland","24","Male","M","2004","2004",586,2676892,21.9
"Maryland","24","Male","M","2005","2005",589,2700618,21.8
"Maryland","24","Male","M","2006","2006",597,2719404,22
"Maryland","24","Male","M","2007","2007",595,2733299,21.8
"Maryland","24","Male","M","2008","2008",569,2749177,20.7
"Maryland","24","Male","M","2009","2009",505,2770387,18.2
"Maryland","24","Male","M","2010","2010",486,2791762,17.4
"Maryland","24","Male","M","2011","2011",467,2820574,16.6
"Maryland","24","Male","M","2012","2012",518,2850403,18.2
"Maryland","24","Male","M","2013","2013",501,2874762,17.4
"Maryland","24","Male","M","2014","2014",459,2896418,15.8
"Maryland","24","Male","M","2015","2015",638,2911085,21.9
"Maryland","24","Male","M","2016","2016",621,2914466,21.3
"Massachusetts","25","Female","F","1999","1999",24,3274830,0.7
"Massachusetts","25","Female","F","2000","2000",24,3290281,0.7
"Massachusetts","25","Female","F","2002","2002",10,3319436,"Unreliable"
"Massachusetts","25","Female","F","2003","2003",22,3320817,0.7
"Massachusetts","25","Female","F","2004","2004",13,3314634,"Unreliable"
"Massachusetts","25","Female","F","2005","2005",22,3309010,0.7
"Massachusetts","25","Female","F","2006","2006",22,3311185,0.7
"Massachusetts","25","Female","F","2007","2007",24,3321653,0.7
"Massachusetts","25","Female","F","2008","2008",16,3340730,"Unreliable"
"Massachusetts","25","Female","F","2009","2009",23,3365859,0.7
"Massachusetts","25","Female","F","2010","2010",26,3381001,0.8
"Massachusetts","25","Female","F","2011","2011",23,3397995,0.7
"Massachusetts","25","Female","F","2012","2012",26,3425771,0.8
"Massachusetts","25","Female","F","2013","2013",18,3448008,"Unreliable"
"Massachusetts","25","Female","F","2014","2014",28,3474584,0.8
"Massachusetts","25","Female","F","2015","2015",22,3498304,0.6
"Massachusetts","25","Female","F","2016","2016",14,3506128,"Unreliable"
"Massachusetts","25","Male","M","1999","1999",165,3042515,5.4
"Massachusetts","25","Male","M","2000","2000",150,3058816,4.9
"Massachusetts","25","Male","M","2001","2001",182,3085067,5.9
"Massachusetts","25","Male","M","2002","2002",188,3097770,6.1
"Massachusetts","25","Male","M","2003","2003",179,3101748,5.8
"Massachusetts","25","Male","M","2004","2004",191,3097647,6.2
"Massachusetts","25","Male","M","2005","2005",201,3094280,6.5
"Massachusetts","25","Male","M","2006","2006",185,3098899,6
"Massachusetts","25","Male","M","2007","2007",208,3109906,6.7
"Massachusetts","25","Male","M","2008","2008",201,3128237,6.4
"Massachusetts","25","Male","M","2009","2009",177,3151754,5.6
"Massachusetts","25","Male","M","2010","2010",239,3166628,7.5
"Massachusetts","25","Male","M","2011","2011",224,3189541,7
"Massachusetts","25","Male","M","2012","2012",200,3220373,6.2
"Massachusetts","25","Male","M","2013","2013",179,3244816,5.5
"Massachusetts","25","Male","M","2014","2014",195,3270824,6
"Massachusetts","25","Male","M","2015","2015",183,3296118,5.6
"Massachusetts","25","Male","M","2016","2016",216,3305651,6.5
"Michigan","26","Female","F","1999","1999",137,5047770,2.7
"Michigan","26","Female","F","2000","2000",159,5065349,3.1
"Michigan","26","Female","F","2001","2001",121,5089289,2.4
"Michigan","26","Female","F","2002","2002",135,5100171,2.6
"Michigan","26","Female","F","2003","2003",126,5110521,2.5
"Michigan","26","Female","F","2004","2004",133,5117929,2.6
"Michigan","26","Female","F","2005","2005",123,5114320,2.4
"Michigan","26","Female","F","2006","2006",135,5106621,2.6
"Michigan","26","Female","F","2007","2007",123,5091035,2.4
"Michigan","26","Female","F","2008","2008",99,5065899,2
"Michigan","26","Female","F","2009","2009",122,5044338,2.4
"Michigan","26","Female","F","2010","2010",122,5035526,2.4
"Michigan","26","Female","F","2011","2011",124,5030242,2.5
"Michigan","26","Female","F","2012","2012",135,5032849,2.7
"Michigan","26","Female","F","2013","2013",143,5036338,2.8
"Michigan","26","Female","F","2014","2014",139,5041414,2.8
"Michigan","26","Female","F","2015","2015",137,5044428,2.7
"Michigan","26","Female","F","2016","2016",161,5043554,3.2
"Michigan","26","Male","M","1999","1999",935,4849346,19.3
"Michigan","26","Male","M","2000","2000",892,4873095,18.3
"Michigan","26","Male","M","2001","2001",934,4901831,19.1
"Michigan","26","Male","M","2002","2002",943,4915539,19.2
"Michigan","26","Male","M","2003","2003",883,4930631,17.9
"Michigan","26","Male","M","2004","2004",901,4937386,18.2
"Michigan","26","Male","M","2005","2005",937,4936817,19
"Michigan","26","Male","M","2006","2006",1010,4929460,20.5
"Michigan","26","Male","M","2007","2007",953,4910249,19.4
"Michigan","26","Male","M","2008","2008",971,4880990,19.9
"Michigan","26","Male","M","2009","2009",960,4857253,19.8
"Michigan","26","Male","M","2010","2010",935,4848114,19.3
"Michigan","26","Male","M","2011","2011",1018,4845945,21
"Michigan","26","Male","M","2012","2012",1072,4850511,22.1
"Michigan","26","Male","M","2013","2013",1034,4859284,21.3
"Michigan","26","Male","M","2014","2014",947,4868463,19.5
"Michigan","26","Male","M","2015","2015",1005,4878148,20.6
"Michigan","26","Male","M","2016","2016",1052,4884746,21.5
"Minnesota","27","Female","F","1999","1999",23,2462931,0.9
"Minnesota","27","Female","F","2000","2000",40,2483848,1.6
"Minnesota","27","Female","F","2001","2001",40,2514149,1.6
"Minnesota","27","Female","F","2002","2002",29,2531205,1.1
"Minnesota","27","Female","F","2003","2003",37,2546999,1.5
"Minnesota","27","Female","F","2004","2004",41,2564037,1.6
"Minnesota","27","Female","F","2005","2005",47,2579546,1.8
"Minnesota","27","Female","F","2006","2006",36,2600951,1.4
"Minnesota","27","Female","F","2007","2007",36,2622551,1.4
"Minnesota","27","Female","F","2008","2008",39,2642672,1.5
"Minnesota","27","Female","F","2009","2009",32,2659958,1.2
"Minnesota","27","Female","F","2010","2010",42,2671793,1.6
"Minnesota","27","Female","F","2011","2011",37,2689958,1.4
"Minnesota","27","Female","F","2012","2012",41,2706970,1.5
"Minnesota","27","Female","F","2013","2013",52,2727081,1.9
"Minnesota","27","Female","F","2014","2014",48,2745132,1.7
"Minnesota","27","Female","F","2015","2015",52,2759730,1.9
"Minnesota","27","Female","F","2016","2016",55,2772322,2
"Minnesota","27","Male","M","1999","1999",267,2410550,11.1
"Minnesota","27","Male","M","2000","2000",267,2435631,11
"Minnesota","27","Male","M","2001","2001",274,2468647,11.1
"Minnesota","27","Male","M","2002","2002",270,2487730,10.9
"Minnesota","27","Male","M","2003","2003",290,2506573,11.6
"Minnesota","27","Male","M","2004","2004",313,2523676,12.4
"Minnesota","27","Male","M","2005","2005",305,2540052,12
"Minnesota","27","Male","M","2006","2006",290,2562604,11.3
"Minnesota","27","Male","M","2007","2007",301,2584652,11.6
"Minnesota","27","Male","M","2008","2008",324,2604346,12.4
"Minnesota","27","Male","M","2009","2009",299,2621245,11.4
"Minnesota","27","Male","M","2010","2010",307,2632132,11.7
"Minnesota","27","Male","M","2011","2011",348,2654903,13.1
"Minnesota","27","Male","M","2012","2012",335,2672169,12.5
"Minnesota","27","Male","M","2013","2013",367,2693299,13.6
"Minnesota","27","Male","M","2014","2014",322,2712041,11.9
"Minnesota","27","Male","M","2015","2015",347,2729864,12.7
"Minnesota","27","Male","M","2016","2016",365,2747630,13.3
"Mississippi","28","Female","F","1999","1999",79,1464581,5.4
"Mississippi","28","Female","F","2000","2000",79,1471104,5.4
"Mississippi","28","Female","F","2001","2001",75,1473486,5.1
"Mississippi","28","Female","F","2002","2002",82,1475412,5.6
"Mississippi","28","Female","F","2003","2003",88,1479611,5.9
"Mississippi","28","Female","F","2004","2004",61,1490115,4.1
"Mississippi","28","Female","F","2005","2005",81,1497962,5.4
"Mississippi","28","Female","F","2006","2006",79,1496313,5.3
"Mississippi","28","Female","F","2007","2007",84,1507071,5.6
"Mississippi","28","Female","F","2008","2008",90,1516955,5.9
"Mississippi","28","Female","F","2009","2009",72,1522000,4.7
"Mississippi","28","Female","F","2010","2010",93,1526057,6.1
"Mississippi","28","Female","F","2011","2011",93,1531968,6.1
"Mississippi","28","Female","F","2012","2012",97,1535635,6.3
"Mississippi","28","Female","F","2013","2013",94,1536620,6.1
"Mississippi","28","Female","F","2014","2014",75,1539523,4.9
"Mississippi","28","Female","F","2015","2015",97,1540483,6.3
"Mississippi","28","Female","F","2016","2016",102,1539934,6.6
"Mississippi","28","Male","M","1999","1999",420,1363827,30.8
"Mississippi","28","Male","M","2000","2000",381,1373554,27.7
"Mississippi","28","Male","M","2001","2001",410,1379508,29.7
"Mississippi","28","Male","M","2002","2002",401,1383269,29
"Mississippi","28","Male","M","2003","2003",383,1388701,27.6
"Mississippi","28","Male","M","2004","2004",404,1398895,28.9
"Mississippi","28","Male","M","2005","2005",365,1407981,25.9
"Mississippi","28","Male","M","2006","2006",382,1408665,27.1
"Mississippi","28","Male","M","2007","2007",442,1421279,31.1
"Mississippi","28","Male","M","2008","2008",463,1430851,32.4
"Mississippi","28","Male","M","2009","2009",410,1436774,28.5
"Mississippi","28","Male","M","2010","2010",377,1441240,26.2
"Mississippi","28","Male","M","2011","2011",425,1446544,29.4
"Mississippi","28","Male","M","2012","2012",427,1449291,29.5
"Mississippi","28","Male","M","2013","2013",417,1454587,28.7
"Mississippi","28","Male","M","2014","2014",452,1454556,31.1
"Mississippi","28","Male","M","2015","2015",477,1451850,32.9
"Mississippi","28","Male","M","2016","2016",469,1448792,32.4
"Missouri","29","Female","F","1999","1999",95,2860166,3.3
"Missouri","29","Female","F","2000","2000",112,2875034,3.9
"Missouri","29","Female","F","2001","2001",88,2895476,3
"Missouri","29","Female","F","2002","2002",90,2910476,3.1
"Missouri","29","Female","F","2003","2003",83,2926556,2.8
"Missouri","29","Female","F","2004","2004",106,2942685,3.6
"Missouri","29","Female","F","2005","2005",85,2962870,2.9
"Missouri","29","Female","F","2006","2006",106,2987563,3.5
"Missouri","29","Female","F","2007","2007",103,3007493,3.4
"Missouri","29","Female","F","2008","2008",117,3024837,3.9
"Missouri","29","Female","F","2009","2009",117,3042021,3.8
"Missouri","29","Female","F","2010","2010",94,3055450,3.1
"Missouri","29","Female","F","2011","2011",124,3066254,4
"Missouri","29","Female","F","2012","2012",118,3070952,3.8
"Missouri","29","Female","F","2013","2013",121,3080214,3.9
"Missouri","29","Female","F","2014","2014",132,3089367,4.3
"Missouri","29","Female","F","2015","2015",153,3098627,4.9
"Missouri","29","Female","F","2016","2016",179,3100965,5.8
"Missouri","29","Male","M","1999","1999",600,2701782,22.2
"Missouri","29","Male","M","2000","2000",624,2720177,22.9
"Missouri","29","Male","M","2001","2001",640,2745666,23.3
"Missouri","29","Male","M","2002","2002",598,2764349,21.6
"Missouri","29","Male","M","2003","2003",564,2782847,20.3
"Missouri","29","Male","M","2004","2004",556,2805056,19.8
"Missouri","29","Male","M","2005","2005",658,2827430,23.3
"Missouri","29","Male","M","2006","2006",653,2855141,22.9
"Missouri","29","Male","M","2007","2007",634,2880119,22
"Missouri","29","Male","M","2008","2008",690,2899079,23.8
"Missouri","29","Male","M","2009","2009",693,2919067,23.7
"Missouri","29","Male","M","2010","2010",743,2933477,25.3
"Missouri","29","Male","M","2011","2011",715,2944434,24.3
"Missouri","29","Male","M","2012","2012",756,2951036,25.6
"Missouri","29","Male","M","2013","2013",747,2963957,25.2
"Missouri","29","Male","M","2014","2014",797,2974222,26.8
"Missouri","29","Male","M","2015","2015",929,2985045,31.1
"Missouri","29","Male","M","2016","2016",948,2992035,31.7
